매장명,주소,전화번호,카테고리,카카오맵링크
퀸모바일,경남 김해시 가락로 1 1층,010-5555-9760,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
폰플렉스,경남 밀양시 미리벌로3길 19 1층,010-2203-0144,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
진주휴대폰 성지옆커폰 동성점,경남 진주시 남강로 675-1 1층,010-3677-8043,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
휴대폰할인매장,경남 남해군 남해읍 화전로 93-1,010-6844-9475,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
헬로중고폰,경남 양산시 양산역3길 12 설빙 준코 건물 광장프라자 1층,010-3140-8787,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
100모바일,경남 양산시 물금읍 범구로 28 상가1층 309동 110호 100모바일,010-9998-9815,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
폰플러스 김해본점,경남 김해시 삼문로 15 8층 801-10호,010-5733-0776,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
휴대폰성지킹 율하점,경남 김해시 율하3로7번길 37 1층 103호,010-7475-0741,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
휴대폰성지 시우모바일,경남 진주시 촉석로 177 1층,010-5958-0752,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
다쏜다 휴대폰성지 양산증산점,경남 양산시 물금읍 새실로 159 나래메트로시티 E동 1층 108-2호,010-7677-7400,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
휴대폰성지 최싸폰 덕계점,경남 양산시 덕계로 70 101호,010-5890-4919,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
황금폰,경남 진주시 초전북로62번길 28 수정빌라 101호,010-2203-4455,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84&tab=place#none
